CanESM5,ssp119,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r1i1p1f1/day/hurs/gn/v20190429/
CanESM5,ssp126,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p1f1/day/hurs/gn/v20190429/
CanESM5,ssp119,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r1i1p1f1/day/pr/gn/v20190429/
CanESM5,ssp126,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p1f1/day/pr/gn/v20190429/
CanESM5,ssp119,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r1i1p1f1/day/sfcWind/gn/v20190429/
CanESM5,ssp126,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p1f1/day/sfcWind/gn/v20190429/
CanESM5,ssp119,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r1i1p1f1/day/tasmax/gn/v20190429/
CanESM5,ssp126,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p1f1/day/tasmax/gn/v20190429/
CanESM5,ssp119,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp119/r1i1p1f1/day/tasmin/gn/v20190429/
CanESM5,ssp126,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p1f1/day/tasmin/gn/v20190429/
EC-Earth3-Veg-LR,ssp126,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/hurs/gr/v20201201/
EC-Earth3-Veg-LR,ssp119,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp119/r1i1p1f1/day/hurs/gr/v20201201/
EC-Earth3-Veg-LR,ssp126,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/pr/gr/v20201201/
EC-Earth3-Veg-LR,ssp119,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp119/r1i1p1f1/day/pr/gr/v20201201/
EC-Earth3-Veg-LR,ssp126,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/tasmax/gr/v20201201/
EC-Earth3-Veg-LR,ssp119,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp119/r1i1p1f1/day/tasmax/gr/v20201201/
EC-Earth3-Veg-LR,ssp126,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r1i1p1f1/day/tasmin/gr/v20201201/
EC-Earth3-Veg-LR,ssp119,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp119/r1i1p1f1/day/tasmin/gr/v20201201/
GFDL-ESM4,ssp119,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/day/hurs/gr1/v20180701/
GFDL-ESM4,ssp126,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/day/hurs/gr1/v20180701/
GFDL-ESM4,ssp126,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/day/pr/gr1/v20180701/
GFDL-ESM4,ssp119,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/day/pr/gr1/v20180701/
GFDL-ESM4,ssp126,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/day/sfcWind/gr1/v20180701/
GFDL-ESM4,ssp119,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/day/sfcWind/gr1/v20180701/
GFDL-ESM4,ssp126,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/day/tasmax/gr1/v20180701/
GFDL-ESM4,ssp119,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/day/tasmax/gr1/v20180701/
GFDL-ESM4,ssp126,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/day/tasmin/gr1/v20180701/
GFDL-ESM4,ssp119,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/day/tasmin/gr1/v20180701/
IPSL-CM6A-LR,ssp126,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/day/hurs/gr/v20200219/
IPSL-CM6A-LR,ssp119,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/day/hurs/gr/v20200219/
IPSL-CM6A-LR,ssp119,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/day/pr/gr/v20190410/
IPSL-CM6A-LR,ssp126,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/day/pr/gr/v20190903/
IPSL-CM6A-LR,ssp119,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/day/sfcWind/gr/v20190410/
IPSL-CM6A-LR,ssp126,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/day/sfcWind/gr/v20190903/
IPSL-CM6A-LR,ssp119,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/day/tasmax/gr/v20190614/
IPSL-CM6A-LR,ssp126,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/day/tasmax/gr/v20190903/
IPSL-CM6A-LR,ssp119,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp119/r1i1p1f1/day/tasmin/gr/v20190410/
IPSL-CM6A-LR,ssp126,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/IPSL/IPSL-CM6A-LR/ssp126/r1i1p1f1/day/tasmin/gr/v20190903/
MRI-ESM2-0,ssp119,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/day/hurs/gn/v20190603/
MRI-ESM2-0,ssp126,hurs,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/day/hurs/gn/v20191108/
MRI-ESM2-0,ssp119,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/day/pr/gn/v20190603/
MRI-ESM2-0,ssp126,pr,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/day/pr/gn/v20191108/
MRI-ESM2-0,ssp126,sfcWind,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/day/sfcWind/gn/v20191108/
MRI-ESM2-0,ssp119,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/day/tasmax/gn/v20190603/
MRI-ESM2-0,ssp126,tasmax,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/day/tasmax/gn/v20191108/
MRI-ESM2-0,ssp119,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/day/tasmin/gn/v20190603/
MRI-ESM2-0,ssp126,tasmin,s3://cmip6-pds/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/day/tasmin/gn/v20191108/
IPSL-CM6A-LR,historical,pr,s3://cmip6-pds/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical/r1i1p1f1/day/pr/gr/v20180803/
IPSL-CM6A-LR,historical,tasmin,s3://cmip6-pds/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical/r1i1p1f1/day/tasmin/gr/v20180803/
IPSL-CM6A-LR,historical,sfcWind,s3://cmip6-pds/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical/r1i1p1f1/day/sfcWind/gr/v20180803/
CanESM5,historical,pr,s3://cmip6-pds/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/day/pr/gn/v20190429/
CanESM5,historical,hurs,s3://cmip6-pds/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/day/hurs/gn/v20190429/
CanESM5,historical,tasmin,s3://cmip6-pds/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/day/tasmin/gn/v20190429/
CanESM5,historical,sfcWind,s3://cmip6-pds/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/day/sfcWind/gn/v20190429/
CanESM5,historical,tasmax,s3://cmip6-pds/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/day/tasmax/gn/v20190429/
MRI-ESM2-0,historical,hurs,s3://cmip6-pds/CMIP6/CMIP/MRI/MRI-ESM2-0/historical/r1i1p1f1/day/hurs/gn/v20190603/
MRI-ESM2-0,historical,tasmin,s3://cmip6-pds/CMIP6/CMIP/MRI/MRI-ESM2-0/historical/r1i1p1f1/day/tasmin/gn/v20190603/
MRI-ESM2-0,historical,sfcWind,s3://cmip6-pds/CMIP6/CMIP/MRI/MRI-ESM2-0/historical/r1i1p1f1/day/sfcWind/gn/v20190603/
MRI-ESM2-0,historical,tasmax,s3://cmip6-pds/CMIP6/CMIP/MRI/MRI-ESM2-0/historical/r1i1p1f1/day/tasmax/gn/v20190603/
MRI-ESM2-0,historical,pr,s3://cmip6-pds/CMIP6/CMIP/MRI/MRI-ESM2-0/historical/r1i1p1f1/day/pr/gn/v20190603/
IPSL-CM6A-LR,historical,tasmax,s3://cmip6-pds/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical/r1i1p1f1/day/tasmax/gr/v20190614/
GFDL-ESM4,historical,sfcWind,s3://cmip6-pds/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/historical/r1i1p1f1/day/sfcWind/gr1/v20190726/
GFDL-ESM4,historical,pr,s3://cmip6-pds/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/historical/r1i1p1f1/day/pr/gr1/v20190726/
GFDL-ESM4,historical,hurs,s3://cmip6-pds/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/historical/r1i1p1f1/day/hurs/gr1/v20190726/
GFDL-ESM4,historical,tasmax,s3://cmip6-pds/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/historical/r1i1p1f1/day/tasmax/gr1/v20190726/
GFDL-ESM4,historical,tasmin,s3://cmip6-pds/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/historical/r1i1p1f1/day/tasmin/gr1/v20190726/
EC-Earth3-Veg-LR,historical,sfcWind,s3://cmip6-pds/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/day/sfcWind/gr/v20200217/
EC-Earth3-Veg-LR,historical,tasmin,s3://cmip6-pds/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/day/tasmin/gr/v20200217/
EC-Earth3-Veg-LR,historical,pr,s3://cmip6-pds/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/day/pr/gr/v20200217/
EC-Earth3-Veg-LR,historical,tasmax,s3://cmip6-pds/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/day/tasmax/gr/v20200217/
EC-Earth3-Veg-LR,historical,hurs,s3://cmip6-pds/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/day/hurs/gr/v20200217/
IPSL-CM6A-LR,historical,hurs,s3://cmip6-pds/CMIP6/CMIP/IPSL/IPSL-CM6A-LR/historical/r1i1p1f1/day/hurs/gr/v20200219/
